Column 1,category,rating,label,text_
8451,Electronics_Products,1,1,did n't work tri differ comput problem
8452,Electronics_Products,5,0,so far husband like n't issu even heart monitor
8453,Electronics_Products,1,0,quit work had profession instal nov ... quit work dec .... take chanc want
8454,Electronics_Products,4,0,it work i wish even smaller version design
8455,Electronics_Products,5,0,work well far make sure updat drive magician softwar latestt version
8456,Electronics_Products,2,0,they n't common channel like walki talki also rang veri short
8457,Electronics_Products,5,0,veri cleanli design case thi becom default go case pc build
8458,Electronics_Products,5,0,thing great copi digit stuff believ
8459,Electronics_Products,5,0,thi docsi 3.0 high-spe modem great match 25mbp cabl gigabit network
8460,Electronics_Products,3,0,everi drop connect router do n't use anymor
8461,Electronics_Products,5,0,i use church work great great rang
8462,Electronics_Products,5,0,i 'm use one oper garag door rasberri pi they work perfectli
8463,Electronics_Products,5,0,thi gift husband hard hear he love
8464,Electronics_Products,5,0,bought abl use older hdd 's without instal
8465,Electronics_Products,5,0,thi amaz sound great pair set e-mu xm7 passiv bookshelf speaker
8466,Electronics_Products,5,0,i use one u3 hv board cornerston home autom system http //www instruct
8467,Electronics_Products,4,0,ti chipset work great audio firewir i tri channel 48khz/24bit
8468,Electronics_Products,5,0,the first pad good i got 2nd one laptop
8469,Electronics_Products,4,0,have n't use yet i expect good price amazon
8470,Electronics_Products,5,0,i bought brother love they realli loud
8471,Electronics_Products,5,0,it work fine ipad continu trace variabl intens complain kind
8472,Electronics_Products,2,0,return due issu connect daughter bluetooth phone
8473,Electronics_Products,4,0,a littl larg compar other work great hd-sdi plu video output make versatil
8474,Electronics_Products,5,0,realli nice if need good reflector diffus buy
8475,Electronics_Products,5,0,protect ipod touch extrem well ca n't beat price highli recommend
8476,Electronics_Products,5,0,transact qualiti etc. fine potenti purchas note small plug not micro-usb
8477,Electronics_Products,5,0,the best case i ever bought it fit perfect it is beauti will buy anoth one
8478,Electronics_Products,5,0,i gave wife gift she use time
8479,Electronics_Products,4,0,work fine i use travel no issu
8480,Electronics_Products,5,0,work great it fast plenti storag got good price
8481,Electronics_Products,5,0,thi best mous i 've ever own hand best mous wireless game
8482,Electronics_Products,1,1,did n't care rais mic the reason i gave star
8483,Electronics_Products,5,1,thi second pair first one gift daughter second
8484,Electronics_Products,5,1,thi perfect travel easi setup the drawback
8485,Electronics_Products,4,1,cabl short n't support long cabl the reason i gave
8486,Electronics_Products,2,1,i item le week ago continu work fine
8487,Electronics_Products,5,1,i shock small it small enough fit pocket
8488,Electronics_Products,5,1,power '' slim pioneer speaker the problem 's
8489,Electronics_Products,5,1,veri happi photo.it 's inexpens good len it 's use
8490,Electronics_Products,5,1,thi great sound amaz control intuit sound awesom
8491,Electronics_Products,5,1,littl hard get use the reason i gave star one time
8492,Electronics_Products,2,1,after hour monkey around i final found right fit the reason i
8493,Electronics_Products,3,1,fair gym workout 's excel valu money
8494,Electronics_Products,5,1,could n't happier work seamlessli macbook pro.veri good qualiti
8495,Electronics_Products,2,1,came n't stay put the reason i gave star
8496,Electronics_Products,5,1,absolut i want i expect i 've mine coupl year
8497,Electronics_Products,5,1,it 's easi set function make handi place student
8498,Electronics_Products,4,1,work great need kept bag lot work
8499,Electronics_Products,5,1,love warranti 's nice 's free i 'm happi 's
8500,Electronics_Products,5,1,amaz motherboard run 7600k intel 1360k i7 i love
8501,Electronics_Products,5,1,word heavi duti use everyday phone work great
8502,Electronics_Products,5,1,thi thing perfect fit macbook pro the reason i gave
8503,Electronics_Products,5,1,arriv quickli describ the case comfort look nice right
8504,Electronics_Products,5,1,excel ssd fast qualiti handl task
8505,Electronics_Products,5,1,i roku unit issu i keep roku unit backup
8506,Electronics_Products,5,1,love never buy pair ever again.work great.nic littl speaker work
8507,Electronics_Products,5,1,great stand stylish qualiti make nice stand price
8508,Electronics_Products,5,1,fit camera realli well it littl smaller two i tri
8509,Electronics_Products,5,1,thi tripod light weight qualiti tripod the reason i gave
8510,Electronics_Products,3,0,noth special produc muddi sound built fine
8511,Electronics_Products,5,0,great extens use back seat jeep long trip charg kid devic
8512,Electronics_Products,5,0,thi save me space my car conjunct aukey bluetooth fm transmitt i bought
8513,Electronics_Products,1,0,short simpl item overpr total disappoint go straight back refund
8514,Electronics_Products,5,0,worth extra money buy color screen my year old father-in-law love
8515,Electronics_Products,5,0,bought new raceband video transmitt need connect antenna properli great
8516,Electronics_Products,1,0,did work no good sound came ever onli lound knock nois
8517,Electronics_Products,4,0,wish handl top .. excel good look bag
8518,Electronics_Products,4,0,larger i expect i receiv may happier i get use
8519,Electronics_Products,5,0,a realli fun project would suggest gift someon interest comput
8520,Electronics_Products,5,0,microsoft lifecam nx-6000 webcam thi product work well i satisfi
8521,Electronics_Products,5,0,these great support speaker surround back 5.1- 7.1 complement polk system well
8522,Electronics_Products,4,0,i realli like product fulli met expect mani thank guy a realli good product recommend everyon
8523,Electronics_Products,1,0,doe work good gopro silver record 1080p min time
8524,Electronics_Products,4,0,seem sturdi lot zipper compart probabl mani comfort stylish
8525,Electronics_Products,5,0,work box mac mini facetim great sound pictur qualiti
8526,Electronics_Products,5,0,it work fine remot the volum work .. i still learn
8527,Electronics_Products,4,0,exactli i need complet new audio head instal wife 's subaru outback
8528,Electronics_Products,5,0,it exactli describ actual look good camera black
8529,Electronics_Products,5,0,dell monitor pack well arriv damag time i like product
8530,Electronics_Products,1,0,horribl .... ca n't format fat32 ..... slow hell piss everytim i copi file
8531,Electronics_Products,1,0,junk stop work use good luck tri figur warranti
8532,Electronics_Products,3,0,too small passport interest not bad store small card electron though
8533,Electronics_Products,4,0,these work great right size extern charger keep purs
8534,Electronics_Products,5,0,the devic work advertis i like abl turn receptacl
8535,Electronics_Products,5,0,got wife sound much better littl built-in speaker laptop
8536,Electronics_Products,5,0,best ap i ever own just buy say goodby old crap
8537,Electronics_Products,5,0,great price make internet way stabl onlin game experi way better
8538,Electronics_Products,5,1,i 've bought differ hdmi cabl year first one i ever
8539,Electronics_Products,5,1,result far exceed cost origin cell phone i keep origin cell phone use
8540,Electronics_Products,5,1,excel outer sleev design protect len the fit nice snug
8541,Electronics_Products,5,1,just i expect it came ac adapt i need
8542,Electronics_Products,5,1,clean work great no issu the problem take get use
8543,Electronics_Products,5,1,great case help protect phone tablet i keep ipad case
8544,Electronics_Products,3,1,not good oem qualiti good the reason i gave
8545,Electronics_Products,5,1,thank you i got like new one great sound money thi great
8546,Electronics_Products,5,1,i alreadi mous 's comfort mous i mouse
8547,Electronics_Products,4,1,i time research materi i updat review i find
8548,Electronics_Products,5,1,work great low cost i love feel len the thing
8549,Electronics_Products,5,1,work perfect need i love feel len the thing
8550,Electronics_Products,5,1,realli nice the bundl softwar littl glitchi i tri turn
8551,Electronics_Products,5,1,heavi duti hold ipad case 's nice piec equip
8552,Electronics_Products,5,1,no issu the problem 's kind hard find
8553,Electronics_Products,5,1,i love keyboard it 's small easi use i also love 's
8554,Electronics_Products,5,1,sound solid price the problem 's realli stereo
8555,Electronics_Products,5,1,a great qualiti item come qualiti qualiti construct the downsid
8556,Electronics_Products,3,1,decent perform lower expect the problem drive would
8557,Electronics_Products,4,1,it small easili lost qualiti small len
8558,Electronics_Products,5,1,love it excel product excel product thank if
8559,Electronics_Products,5,1,awesom stand bought wife love i larg one
8560,Electronics_Products,5,1,batteri ship time deliv wish i could find one
8561,Electronics_Products,5,1,great product price packag i love materi the zipper littl loo
8562,Electronics_Products,5,1,thi film fit new canon eo rebel t4i len perfectli right amount
8563,Electronics_Products,5,1,great radio i hit button radio stay connect i
8564,Electronics_Products,3,1,headphon work great took old tauru fit perfectli
8565,Electronics_Products,4,0,there sure prettier connector job equal well rel inexpens
8566,Electronics_Products,5,0,it exactli i need connect second optic drive i instal dell desktop
8567,Electronics_Products,5,0,great mount easi instal i like littl level provid packag help instal
8568,Electronics_Products,4,0,nice littl mount serv purpos tv support pretti light weight
8569,Electronics_Products,4,0,fit pentax 16-50 len almost perfectli it 's trace tight goe way
8570,Electronics_Products,4,0,thi tv mount work well came everyth list descript i would purchas
8571,Electronics_Products,5,0,good buy cute case it fit ipad mini case bare i 'm satisfi
8572,Electronics_Products,5,0,work describ so far problem use gopro 3+ silver hd video mode
8573,Electronics_Products,3,0,i tri set extens tube borrow anoth set friend i bought
8574,Electronics_Products,5,0,these great simpl design well made reason price i definit buy i definit recommend
8575,Electronics_Products,5,0,do n't complain n't know thought pc drive power connector
8576,Electronics_Products,5,0,super easi instal ... need i upgrad graphic card work like charm far
8577,Electronics_Products,5,0,nice reason price set speaker easi hook take lot room
